code insee,ville,code postal,latitude,longitude,pays
30111,FOISSAC,30700,44.0258416482, 4.41171212043,FR
30115,FONTARECHES,30580,44.1345395894, 4.32807251853,FR
30121,GAILHAN,30260,43.8844942782, 4.02793368235,FR
30123,GALLARGUES LE MONTUEUX,30660,43.716841754, 4.17186706419,FR
30124,LE GARN,30760,44.2886835017, 4.50962076367,FR
30127,GAUJAC,30330,44.1082203538, 4.53343123071,FR
30136,JUNAS,30250,43.8069164828, 4.10139165564,FR
30142,LAVAL PRADEL,30110,44.216874821, 4.00813829551,FR
30143,LAVAL ST ROMAN,30760,44.2886835017, 4.50962076367,FR
30145,LEDENON,30210,43.9586776259, 4.54354243204,FR
30151,LUSSAN,30580,44.1345395894, 4.32807251853,FR
30154,MANDAGOUT,30120,43.9708641102, 3.57903745663,FR
30155,MANDUEL,30129,43.8162096592, 4.49752945444,FR
30157,MARS,30120,43.9708641102, 3.57903745663,FR
30160,MARUEJOLS LES GARDON,30350,43.9770055475, 4.11008652443,FR
30171,MOLIERES SUR CEZE,30410,44.2684552462, 4.15312879608,FR
30179,MONTFRIN,30490,43.8751825691, 4.59187679529,FR
30182,MONTPEZAT,30730,43.8845718462, 4.18952374763,FR
30185,MUS,30121,43.7368668465, 4.2022674573,FR
30186,NAGES ET SOLORGUES,30114,43.7816107719, 4.23187621337,FR
30194,PEYREMALE,30160,44.2982766732, 4.09724420546,FR
30198,LES PLANTIERS,30122,44.1081445505, 3.71317003756,FR
30199,POMMIERS,30120,43.9708641102, 3.57903745663,FR
30201,PONTEILS ET BRESIS,30450,44.3723847738, 3.99224222327,FR
30203,PORTES,30530,44.2835677648, 3.99804352323,FR
30213,REVENS,30750,44.0925479958, 3.41838052673,FR
30219,ROGUES,30120,43.9708641102, 3.57903745663,FR
30220,ROQUEDUR,30440,43.9870513283, 3.7146726024,FR
30228,STE ANASTASIE,30190,43.9622420446, 4.27500908477,FR
30234,ST BENEZET,30350,43.9770055475, 4.11008652443,FR
30238,ST BRESSON,30440,43.9870513283, 3.7146726024,FR
30243,ST CHRISTOL LES ALES,30380,44.0840579112, 4.07627961526,FR
30245,ST COME ET MARUEJOLS,30870,43.8342757187, 4.20744229546,FR
30249,ST DIONISY,30980,43.8042643595, 4.24666861732,FR
30256,ST GERVAIS,30200,44.1738229164, 4.60897329043,FR
30268,ST JEAN DE VALERISCLE,30960,44.2386422448, 4.12848944185,FR
30270,ST JEAN DU PIN,30140,44.0718214105, 3.97533949662,FR
30273,ST JULIEN DE PEYROLAS,30760,44.2886835017, 4.50962076367,FR
30274,ST JULIEN LES ROSIERS,30340,44.1624056275, 4.15386729495,FR
30275,ST JUST ET VACQUIERES,30580,44.1345395894, 4.32807251853,FR
30276,ST LAURENT D AIGOUZE,30220,43.5627760713, 4.22023448009,FR
30281,ST MAMERT DU GARD,30730,43.8845718462, 4.18952374763,FR
30285,ST MAURICE DE CAZEVIEILLE,30360,44.0513052606, 4.1895053141,FR
30287,ST MICHEL D EUZET,30200,44.1738229164, 4.60897329043,FR
30288,ST NAZAIRE,30200,44.1738229164, 4.60897329043,FR
30295,ST QUENTIN LA POTERIE,30700,44.0258416482, 4.41171212043,FR
30297,ST SAUVEUR CAMPRIEU,30750,44.0925479958, 3.41838052673,FR
30306,SALINELLES,30250,43.8069164828, 4.10139165564,FR
30316,SENECHAS,30450,44.3723847738, 3.99224222327,FR
30318,SERVAS,30340,44.1624056275, 4.15386729495,FR
30319,SERVIERS ET LABAUME,30700,44.0258416482, 4.41171212043,FR
30321,SOMMIERES,30250,43.8069164828, 4.10139165564,FR
30323,SOUSTELLE,30110,44.216874821, 4.00813829551,FR
30325,SUMENE,30440,43.9870513283, 3.7146726024,FR
30327,THARAUX,30430,44.2639325921, 4.33582586217,FR
30328,THEZIERS,30390,43.9188039715, 4.66026536244,FR
30330,TORNAC,30140,44.0718214105, 3.97533949662,FR
30335,VABRES,30460,44.0515498157, 3.8329499699,FR
30348,VEZENOBRES,30360,44.0513052606, 4.1895053141,FR
30352,VILLEVIEILLE,30250,43.8069164828, 4.10139165564,FR
30355,ST PAUL LES FONTS,30330,44.1082203538, 4.53343123071,FR
31004,AYGUESVIVES,31450,43.4581236124, 1.5833540579,FR
31011,ARBAS,31160,42.9888223575, 0.812886566983,FR
31013,ARDIEGE,31210,43.1079907406, 0.585967694271,FR
31029,AURIN,31570,43.5604439014, 1.65909968108,FR
31032,AUSSONNE,31840,43.6853114113, 1.33718819111,FR
31036,AUZIELLE,31650,43.5547223319, 1.54753565987,FR
31041,BAGIRY,31510,43.0209543998, 0.643872354578,FR
31056,BEAUZELLE,31700,43.6597738568, 1.31989347966,FR
31057,BELBERAUD,31450,43.4581236124, 1.5833540579,FR
31059,BELBEZE EN COMMINGES,31260,43.0780731164, 0.95948991374,FR
31068,BILLIERE,31110,42.78191254, 0.56401037404,FR
31084,BOUSSENS,31360,43.1506397958, 0.901962846495,FR
31087,BRAGAYRAC,31470,43.5120887102, 1.15865437582,FR
31102,CAMBIAC,31460,43.5298336726, 1.775181368,FR
31103,CANENS,31310,43.2025563184, 1.23522167145,FR
31108,CARDEILHAC,31350,43.2617771356, 0.682612296142,FR
31116,CASTELGINEST,31780,43.6972106027, 1.43522045164,FR
31121,CASTERA VIGNOLES,31350,43.2617771356, 0.682612296142,FR
31127,CAUBOUS,31110,42.78191254, 0.56401037404,FR
31128,CAUJAC,31190,43.3507140411, 1.45030938384,FR
31132,CAZAUX LAYRISSE,31440,42.895421056, 0.722774837437,FR
39045,BEFFIA,39270,46.513600058, 5.5833242392,FR
39046,BELLECOMBE,39310,46.3646047349, 5.94493572712,FR
39050,BESAIN,39800,46.840381623, 5.68546108472,FR
39053,BIEF DU FOURG,39250,46.7774503228, 6.08094337332,FR
39059,BOIS D AMONT,39220,46.4870347389, 6.06467102901,FR
39076,LA BRETENIERE,39700,47.1360717956, 5.65800012561,FR
39077,BRETENIERES,39120,46.9509063875, 5.4122957378,FR
39078,BREVANS,39100,47.081657682, 5.47646341998,FR
39081,BUVILLY,39800,46.840381623, 5.68546108472,FR
39090,CHAINEE DES COUPIS,39120,46.9509063875, 5.4122957378,FR
39092,CHAMBERIA,39270,46.513600058, 5.5833242392,FR
39111,CHARNOD,39240,46.3647092141, 5.55936987641,FR
39117,CHATELAY,39380,47.0180766082, 5.63976779772,FR
39126,LA CHAUMUSSE,39150,46.5872536631, 5.94328461493,FR
39128,CHAUSSIN,39120,46.9509063875, 5.4122957378,FR
39131,LA CHAUX DU DOMBIEF,39150,46.5872536631, 5.94328461493,FR
39145,CHILLE,39570,46.65517776, 5.57390144978,FR
39169,COURBOUZON,39570,46.65517776, 5.57390144978,FR
39184,LES CROZETS,39260,46.4403663302, 5.71909726645,FR
39185,CUISIA,39190,46.56355629, 5.42980820978,FR
39189,DAMPARIS,39500,47.0403701048, 5.40061589404,FR
39201,DOUCIER,39130,46.5974008072, 5.7778821985,FR
39202,DOURNON,39110,46.9201409369, 5.90413463996,FR
39211,LES ESSARDS TAIGNEVAUX,39120,46.9509063875, 5.4122957378,FR
39214,ESSERVAL TARTRE,39250,46.7774503228, 6.08094337332,FR
39218,ETREPIGNEY,39700,47.1360717956, 5.65800012561,FR
39220,FALLETANS,39700,47.1360717956, 5.65800012561,FR
39225,LE FIED,39800,46.840381623, 5.68546108472,FR
39230,FONTENU,39130,46.5974008072, 5.7778821985,FR
39232,FORT DU PLASNE,39150,46.5872536631, 5.94328461493,FR
39237,FRAROZ,39250,46.7774503228, 6.08094337332,FR
39249,GERMIGNEY,39380,47.0180766082, 5.63976779772,FR
39252,GEVRY,39100,47.081657682, 5.47646341998,FR
39258,GRANDE RIVIERE,39150,46.5872536631, 5.94328461493,FR
39261,GRAYE ET CHARNAY,39320,46.4076971476, 5.45325429562,FR
39264,GRUSSE,39190,46.56355629, 5.42980820978,FR
39279,LARNAUD,39140,46.7587878563, 5.43938502725,FR
39281,LE LATET,39300,46.7556867768, 5.90281733737,FR
39283,LAVANCIA EPERCY,1590,46.3238684456, 5.65548376535,FR
39287,LAVANS SUR VALOUSE,39240,46.3647092141, 5.55936987641,FR
39289,LECT,39260,46.4403663302, 5.71909726645,FR
39292,LENT,39300,46.7556867768, 5.90281733737,FR
39293,LESCHERES,39170,46.4122748444, 5.79038088139,FR
39295,LOISIA,39320,46.4076971476, 5.45325429562,FR
39296,LOMBARD,39230,46.8351760526, 5.52787683557,FR
39300,LONS LE SAUNIER,39000,46.6748423385, 5.55797705223,FR
39304,LE LOUVEROT,39210,46.742636609, 5.62862510157,FR
39305,LA LOYE,39380,47.0180766082, 5.63976779772,FR
39318,MARTIGNA,39260,46.4403663302, 5.71909726645,FR
39320,MAYNAL,39190,46.56355629, 5.42980820978,FR
39322,MENETRUX EN JOUX,39130,46.5974008072, 5.7778821985,FR
39333,MOIRANS EN MONTAGNE,39260,46.4403663302, 5.71909726645,FR
39336,MOLAIN,39800,46.840381623, 5.68546108472,FR
39338,MOLAY,39500,47.0403701048, 5.40061589404,FR
39344,MONNET LA VILLE,39300,46.7556867768, 5.90281733737,FR
39345,MONNIERES,39100,47.081657682, 5.47646341998,FR
39348,MONTAIGU,39570,46.65517776, 5.57390144978,FR
39352,MONTEPLAIN,39700,47.1360717956, 5.65800012561,FR
39355,MONTIGNY LES ARSURES,39600,46.9334374908, 5.75807141934,FR
39362,MONTMOROT,39570,46.65517776, 5.57390144978,FR
39367,MORBIER,39400,46.5030859232, 6.02288479651,FR
39370,MOUCHARD,39330,46.9882126425, 5.81136152584,FR
39379,NANCE,39140,46.7587878563, 5.43938502725,FR
39397,ORGELET,39270,46.513600058, 5.5833242392,FR
39400,OUR,39700,47.1360717956, 5.65800012561,FR
39403,PAGNOZ,39330,46.9882126425, 5.81136152584,FR
39405,PARCEY,39100,47.081657682, 5.47646341998,FR
39407,PASSENANS,39230,46.8351760526, 5.52787683557,FR
39408,PATORNAY,39130,46.5974008072, 5.7778821985,FR
39414,LE PETIT MERCEY,39350,47.2211466345, 5.68498382998,FR
39415,PETIT NOIR,39120,46.9509063875, 5.4122957378,FR
39419,PILLEMOINE,39300,46.7556867768, 5.90281733737,FR
39432,POINTRE,39290,47.2159380749, 5.52780674218,FR
39436,PONT D HERY,39110,46.9201409369, 5.90413463996,FR
39437,PONT DU NAVOY,39300,46.7556867768, 5.90281733737,FR
39439,PORT LESNEY,39330,46.9882126425, 5.81136152584,FR
39445,PUBLY,39570,46.65517776, 5.57390144978,FR
39449,RAINANS,39290,47.2159380749, 5.52780674218,FR
39454,RECANOZ,39230,46.8351760526, 5.52787683557,FR
39463,ROGNA,39360,46.3283618111, 5.74430714891,FR
39466,ROSAY,39190,46.56355629, 5.42980820978,FR
39469,ROUFFANGE,39350,47.2211466345, 5.68498382998,FR
39470,LES ROUSSES,39400,46.5030859232, 6.02288479651,FR
39483,ST HYMETIERE,39240,46.3647092141, 5.55936987641,FR
39484,ST JEAN D ETREUX,39160,46.4292456485, 5.37253592274,FR
39492,ST MAUR,39570,46.65517776, 5.57390144978,FR
39500,SALINS LES BAINS,39110,46.9201409369, 5.90413463996,FR
39502,SANTANS,39380,47.0180766082, 5.63976779772,FR
39504,SARROGNA,39270,46.513600058, 5.5833242392,FR
2681,ST GOBERT,2140,49.8210899574, 3.91454720458,FR
2696,ST THOMAS,2820,49.512711001, 3.83344703407,FR
2697,SAMOUSSY,2840,49.568752947, 3.72970362193,FR
2725,SOMMERON,2260,49.966610567, 3.91127792949,FR
2712,SERGY,2130,49.1935797302, 3.55982855371,FR
2816,VILLERS SUR FERE,2130,49.1935797302, 3.55982855371,FR
2813,VILLERS LE SEC,2240,49.7790821794, 3.44336123783,FR
2817,VILLE SAVOYE,2220,49.3180108636, 3.5439628093,FR
2829,VUILLERY,2880,49.4238582409, 3.38402828695,FR
2830,WASSIGNY,2630,49.9922293283, 3.57095592896,FR
3011,AUROUER,3460,46.6591659055, 3.26064885085,FR
2821,VIVAISE,2870,49.6039941485, 3.51899449052,FR
3026,BESSON,3210,46.5175879411, 3.17401702628,FR
3033,BOST,3300,46.1385416663, 3.51870558058,FR
3024,BERT,3130,46.3489734556, 3.83441218096,FR
3202,NOYANT D ALLIER,3210,46.5175879411, 3.17401702628,FR
3203,PARAY LE FRESIL,3230,46.6114394965, 3.57872816939,FR
3208,LE PIN,3130,46.3489734556, 3.83441218096,FR
3198,NEURE,3320,46.7203528879, 2.95641029349,FR
4053,CHATEAUNEUF VAL ST DONAT,4200,44.2004441719, 5.9040305038,FR
4051,CHATEAUNEUF MIRAVAIL,4200,44.2004441719, 5.9040305038,FR
4043,VAL DE CHALVAGNE,4320,43.9774312961, 6.76983906157,FR
4061,COLMARS,4370,44.1743215148, 6.62460542768,FR
4075,ENTREPIERRES,4200,44.2004441719, 5.9040305038,FR
4063,CORBIERES,4220,43.7711056931, 5.75846047346,FR
4074,ENTRAGES,4000,44.1282802436, 6.25179168531,FR
3253,ST POURCAIN SUR BESBRE,3290,46.5135121651, 3.68226349341,FR
3234,ST GERAND DE VAUX,3340,46.4501557616, 3.43942597806,FR
3258,ST REMY EN ROLLAT,3110,46.1767414574, 3.325569601,FR
3228,ST ELOY D ALLIER,3370,46.456930781, 2.40747377099,FR
3250,ST PIERRE LAVAL,42620,46.2033046771, 3.79612534085,FR
3224,ST CLEMENT,3250,46.0429962742, 3.69557711106,FR
3249,ST PALAIS,3370,46.456930781, 2.40747377099,FR
3264,ST YORRE,3270,46.0549562922, 3.49595690849,FR
3242,ST LOUP,3150,46.3046634168, 3.45300130315,FR
3240,ST LEON,3220,46.3831158791, 3.5976011499,FR
4039,CASTELLANE,4120,43.8281340441, 6.48115762991,FR
4013,AUBIGNOSC,4200,44.2004441719, 5.9040305038,FR
4022,BARREME,4330,43.9661789587, 6.36757828662,FR
3318,VITRAY,3360,46.6639251389, 2.70661035992,FR
4001,AIGLUN,4510,44.0399432995, 6.10204866093,FR
4005,ALLONS,4170,44.0283793714, 6.53951156663,FR
4020,BARLES,4140,44.3210082805, 6.32902498378,FR
4017,AUZET,4140,44.3210082805, 6.32902498378,FR
3315,VILLEFRANCHE D ALLIER,3430,46.4484596667, 2.84631497595,FR
3286,TOULON SUR ALLIER,3400,46.5948274865, 3.39131672736,FR
3285,TORTEZAIS,3430,46.4484596667, 2.84631497595,FR
3314,VILLEBRET,3310,46.276794637, 2.66130166835,FR
3281,LE THEIL,3240,46.4061153247, 3.09625699171,FR
3266,SANSSAT,3150,46.3046634168, 3.45300130315,FR
3284,THIONNE,3220,46.3831158791, 3.5976011499,FR
3287,TREBAN,3240,46.4061153247, 3.09625699171,FR
3312,VIEURE,3430,46.4484596667, 2.84631497595,FR
3300,VAUMAS,3220,46.3831158791, 3.5976011499,FR
4134,LA MOTTE DU CAIRE,4250,44.3409779854, 6.11647395481,FR
4140,LES OMERGUES,4200,44.2004441719, 5.9040305038,FR
4130,MONTLAUX,4230,44.0612968723, 5.79443047594,FR
4142,OPPEDETTE,4110,43.8916683582, 5.655629925,FR
4141,ONGLES,4230,44.0612968723, 5.79443047594,FR
4086,FAUCON DE BARCELONNETTE,4400,44.3554624604, 6.65679459978,FR
4102,LE LAUZET UBAYE,4340,44.4048142358, 6.43134796483,FR
4077,ENTREVENNES,4700,43.9432267959, 5.96852873761,FR
4088,FORCALQUIER,4300,43.9526541708, 5.78676872287,FR
4122,MIRABEAU,4510,44.0399432995, 6.10204866093,FR
4115,MEAILLES,4240,43.977813048, 6.67580684745,FR
4108,MALIJAI,4350,44.0338981069, 6.05079344905,FR
4093,GIGORS,4250,44.3409779854, 6.11647395481,FR
4106,LURS,4700,43.9432267959, 5.96852873761,FR
4178,ST ETIENNE LES ORGUES,4230,44.0612968723, 5.79443047594,FR
4175,STE CROIX A LAUZE,4110,43.8916683582, 5.655629925,FR
4164,REVEST ST MARTIN,4230,44.0612968723, 5.79443047594,FR
4163,REVEST DU BION,4150,44.0485937813, 5.61131710182,FR
4161,MEOLANS REVEL,4340,44.4048142358, 6.43134796483,FR
4156,PUIMICHEL,4700,43.9432267959, 5.96852873761,FR
5070,LARAGNE MONTEGLIN,5300,44.2953436251, 5.81680688288,FR
5056,FOREST ST JULIEN,5260,44.6914774663, 6.23838338472,FR
5062,LE GLAIZIL,5800,44.8037455083, 6.14432852349,FR
5080,MONTBRAND,5140,44.5714639145, 5.71301541571,FR
5081,MONTCLUS,5700,44.3940115409, 5.69370523608,FR
5098,LES ORRES,5200,44.5288516779, 6.5354706642,FR
5074,LETTRET,5130,44.47463423, 6.07115891935,FR
5045,CROTS,5200,44.5288516779, 6.5354706642,FR
5132,ST BONNET EN CHAMPSAUR,5500,44.7016544828, 6.08603823073,FR
5140,ST ETIENNE LE LAUS,5130,44.47463423, 6.07115891935,FR
5109,PUY ST PIERRE,5100,44.9491518655, 6.66040427296,FR
5102,LA PIARRE,5700,44.3940115409, 5.69370523608,FR
5106,PRUNIERES,5230,44.5500776801, 6.2567130171,FR
5115,REMOLLON,5190,44.4605179001, 6.21963036357,FR
5117,RIBEYRET,5150,44.4053296204, 5.53147838239,FR
21545,STE COLOMBE SUR SEINE,21400,47.8293511991, 4.58938834331,FR
21547,ST EUPHRONE,21140,47.48453871, 4.33729444801,FR
21554,ST JEAN DE LOSNE,21170,47.1012770585, 5.25971305248,FR
21556,ST LEGER TRIEY,21270,47.3192103403, 5.39812598656,FR
21558,STE MARIE LA BLANCHE,21200,47.0092507244, 4.88350689515,FR
21567,ST PRIX LES ARNAY,21230,47.1177971588, 4.48056622149,FR
21578,ST VICTOR SUR OUCHE,21410,47.2781985678, 4.79910147091,FR
21579,SALIVES,21580,47.6313040317, 4.97754059731,FR
21599,SELONGEY,21260,47.5891653686, 5.22743421512,FR
21605,SENNECEY LES DIJON,21800,47.2974794618, 5.12130493995,FR
21610,SOISSONS SUR NACEY,21270,47.3192103403, 5.39812598656,FR
21612,SOUHEY,21140,47.48453871, 4.33729444801,FR
21614,SPOY,21120,47.5246077916, 5.06638520589,FR
21619,TANAY,21310,47.4135276704, 5.30378437113,FR
21621,TART L ABBAYE,21110,47.2252649283, 5.20147793877,FR
21630,THOISY LE DESERT,21320,47.2482878105, 4.52453849504,FR
21636,THURY,21340,46.9889799591, 4.61638229862,FR
21638,TIL CHATEL,21120,47.5246077916, 5.06638520589,FR
21639,TILLENAY,21130,47.1834770055, 5.37331909182,FR
21643,TRECLUN,21130,47.1834770055, 5.37331909182,FR
21649,UNCEY LE FRANC,21350,47.3845616355, 4.53627636917,FR
21657,VAROIS ET CHAIGNOT,21490,47.3917821033, 5.11642671411,FR
21659,VAUX SAULES,21440,47.484174596, 4.80545736594,FR
21664,VERDONNET,21330,47.8578129541, 4.38580271008,FR
21675,VIANGES,21430,47.1707376827, 4.30105737278,FR
21676,VIC DE CHASSENAY,21140,47.48453871, 4.33729444801,FR
21677,VIC DES PRES,21360,47.1309824329, 4.67458672388,FR
21680,VIELVERGE,21270,47.3192103403, 5.39812598656,FR
21681,VIEUX CHATEAU,21460,47.4940261955, 4.19113909206,FR
21693,VILLEDIEU,21330,47.8578129541, 4.38580271008,FR
21700,VILLERS PATRAS,21400,47.8293511991, 4.58938834331,FR
21701,VILLERS ROTIN,21130,47.1834770055, 5.37331909182,FR
21702,VILLEY SUR TILLE,21120,47.5246077916, 5.06638520589,FR
21703,VILLIERS EN MORVAN,21430,47.1707376827, 4.30105737278,FR
21709,VISERNY,21500,47.6439282902, 4.34417525455,FR
21713,VONGES,21270,47.3192103403, 5.39812598656,FR
22004,BEGARD,22140,48.6535314003, -3.30873251878,FR
22005,BELLE ISLE EN TERRE,22810,48.5216835739, -3.40784365182,FR
22011,BOQUEHO,22170,48.5200598595, -2.97473935214,FR
22012,LA BOUILLIE,22240,48.6228539052, -2.37843201672,FR
22015,BREHAND,22510,48.3662829996, -2.56162019259,FR
22025,CALLAC,22160,48.4067691027, -3.43390570871,FR
22026,CALORGUEN,22100,48.4429392522, -2.05375025215,FR
22028,CAMLEZ,22450,48.7461443002, -3.2926403172,FR
22030,CAOUENNEC LANVEZEAC,22300,48.7115988979, -3.46942340449,FR
22032,CAULNES,22350,48.3195777912, -2.14060003318,FR
22047,CORLAY,22320,48.3058069578, -3.00861415665,FR
22053,EREAC,22250,48.29465079, -2.28295699224,FR
22065,GOUDELIN,22290,48.6429086341, -3.01242249984,FR
22075,HEMONSTOIR,22600,48.1856100159, -2.76218367249,FR
22079,HENON,22150,48.3345820629, -2.7121618919,FR
22090,KERMARIA SULARD,22450,48.7461443002, -3.2926403172,FR
22094,LANCIEUX,22770,48.6009740772, -2.14784206483,FR
22104,LANGUEDIAS,22980,48.4277019302, -2.20139420516,FR
22109,LANLOUP,22580,48.6838185781, -2.93369249044,FR
22110,LANMERIN,22300,48.7115988979, -3.46942340449,FR
22113,LANNION,22300,48.7115988979, -3.46942340449,FR
22118,LANVALLAY,22100,48.4429392522, -2.05375025215,FR
22121,LANVOLLON,22290,48.6429086341, -3.01242249984,FR
22124,LESCOUET GOUAREC,22570,48.2161998339, -3.15677922658,FR
22127,LEZARDRIEUX,22740,48.7862156131, -3.14241829352,FR
22128,LOCARN,22340,48.272134183, -3.46045279747,FR
22132,LOHUEC,22160,48.4067691027, -3.43390570871,FR
22134,LOUANNEC,22700,48.7941225989, -3.4412963824,FR
22139,MAGOAR,22480,48.3587433062, -3.16333823836,FR
22150,LE MERZER,22200,48.5849264415, -3.14728309077,FR
22154,MORIEUX,22400,48.5016489284, -2.50647227729,FR
22157,LE MOUSTOIR,22340,48.272134183, -3.46045279747,FR
22160,NOYAL,22400,48.5016489284, -2.50647227729,FR
22172,PLANCOET,22130,48.5018114443, -2.22650086557,FR
22175,PLEDELIAC,22270,48.4388729687, -2.34282802999,FR
22178,PLEHEDEL,22290,48.6429086341, -3.01242249984,FR
22184,PLEMY,22150,48.3345820629, -2.7121618919,FR
22185,PLENEE JUGON,22640,48.3786869246, -2.4244584084,FR
22195,PLEUBIAN,22610,48.8387667808, -3.14072269056,FR
22196,PLEUDANIEL,22740,48.7862156131, -3.14241829352,FR
22202,PLEVIN,22340,48.272134183, -3.46045279747,FR
22216,PLOUGONVER,22810,48.5216835739, -3.40784365182,FR
22229,PLOUNEVEZ QUINTIN,22110,48.2418797133, -3.31058083,FR
22239,PLUMAUDAN,22350,48.3195777912, -2.14060003318,FR
22249,PONT MELVEZ,22390,48.476204135, -3.22431130001,FR
22260,LE QUILLIO,22460,48.2721083039, -2.86850543102,FR
69241,TALUYERS,69440,45.6116921757, 4.63961242602,FR
69244,TASSIN LA DEMI LUNE,69160,45.7629979582, 4.75499430189,FR
69256,VAULX EN VELIN,69120,45.7859071347, 4.92682507441,FR
69257,VAUX EN BEAUJOLAIS,69460,46.0598992865, 4.61285199176,FR
69259,VENISSIEUX,69200,45.7040491197, 4.88102892999,FR
69260,VERNAISON,69390,45.6449321892, 4.78398402177,FR
69271,CHASSIEU,69680,45.7380935989, 4.96225946451,FR
69299,COLOMBIER SAUGNIEU,69124,45.7180247923, 5.10320927277,FR
69385,LYON 05,69005,45.7565908412, 4.80289812145,FR
69387,LYON 07,69007,45.733324111, 4.83731002266,FR
70004,ADELANS ET LE VAL DE BITHAINE,70200,47.6775063744, 6.50353320831,FR
70010,ALAINCOURT,70210,47.9304958501, 6.10069195539,FR
70021,ANDORNAY,70200,47.6775063744, 6.50353320831,FR
70023,ANJEUX,70800,47.8604600248, 6.24651419219,FR
70024,APREMONT,70100,47.4450284828, 5.5835389303,FR
11197,LAURAGUEL,11300,43.0486403902, 2.18021479284,FR
11204,LIGNAIROLLES,11240,43.1188469018, 2.06671991119,FR
11206,LIMOUX,11300,43.0486403902, 2.18021479284,FR
11211,MAGRIE,11300,43.0486403902, 2.18021479284,FR
11217,MARCORIGNAN,11120,43.2793720392, 2.88392060651,FR
11219,MARSA,11140,42.7657925357, 2.16672255446,FR
11228,MAZEROLLES DU RAZES,11240,43.1188469018, 2.06671991119,FR
11229,MAZUBY,11140,42.7657925357, 2.16672255446,FR
11232,MIRAVAL CABARDES,11380,43.3945963595, 2.38722889335,FR
11234,MIREVAL LAURAGAIS,11400,43.3333084343, 1.97819883163,FR
11249,MONTJARDIN,11230,42.9737220665, 2.02689573941,FR
11253,MONTOLIEU,11170,43.2815047945, 2.19442534937,FR
11258,MOUSSAN,11120,43.2793720392, 2.88392060651,FR
11261,MOUX,11700,43.2164263433, 2.63518086038,FR
11273,PARAZA,11200,43.1662010238, 2.78892059953,FR
11276,PAZIOLS,11350,42.8796650781, 2.66522654176,FR
11277,PECHARIC ET LE PY,11420,43.2067830751, 1.79388571157,FR
11286,PEYRIAC MINERVOIS,11160,43.3459989767, 2.52081672381,FR
11287,PEYROLLES,11190,42.9166610889, 2.34707884311,FR
11291,PLAVILLA,11270,43.1822151687, 1.96656505821,FR
11295,PORTEL DES CORBIERES,11490,43.0518718321, 2.90610520516,FR
11301,PUICHERIC,11700,43.2164263433, 2.63518086038,FR
11303,PUIVERT,11230,42.9737220665, 2.02689573941,FR
11307,RAISSAC D AUDE,11200,43.1662010238, 2.78892059953,FR
11315,RIEUX MINERVOIS,11160,43.3459989767, 2.52081672381,FR
11316,RIVEL,11230,42.9737220665, 2.02689573941,FR
11327,ROULLENS,11290,43.1943746552, 2.18782678941,FR
11331,ST AMANS,11270,43.1822151687, 1.96656505821,FR
11334,STE CAMELLE,11410,43.2886413576, 1.80135110188,FR
11337,ST COUAT D AUDE,11700,43.2164263433, 2.63518086038,FR
11340,STE EULALIE,11170,43.2815047945, 2.19442534937,FR
11341,ST FERRIOL,11500,42.8642681542, 2.2143101342,FR
11343,ST GAUDERIC,11270,43.1822151687, 1.96656505821,FR
11348,ST JULIEN DE BRIOLA,11270,43.1822151687, 1.96656505821,FR
11352,ST LOUIS ET PARAHOU,11500,42.8642681542, 2.2143101342,FR
11353,ST MARCEL SUR AUDE,11120,43.2793720392, 2.88392060651,FR
11354,ST MARTIN DES PUITS,11220,43.0809470716, 2.59145854442,FR
11356,ST MARTIN LALANDE,11400,43.3333084343, 1.97819883163,FR
11358,ST MARTIN LYS,11500,42.8642681542, 2.2143101342,FR
11368,SALLELES CABARDES,11600,43.3064314328, 2.37487622077,FR
11371,SALLES SUR L HERS,11410,43.2886413576, 1.80135110188,FR
11374,SALZA,11330,42.9592043622, 2.54502712372,FR
11379,SIGEAN,11130,43.0395447996, 2.98099575454,FR
11381,SOUGRAIGNE,11190,42.9166610889, 2.34707884311,FR
11395,TRASSANEL,11160,43.3459989767, 2.52081672381,FR
11405,VENTENAC EN MINERVOIS,11120,43.2793720392, 2.88392060651,FR
11411,VILLANIERE,11600,43.3064314328, 2.37487622077,FR
11415,VILLAR ST ANSELME,11250,43.0946347739, 2.34321262347,FR
11416,VILLARZEL CABARDES,11600,43.3064314328, 2.37487622077,FR
11419,VILLAUTOU,11420,43.2067830751, 1.79388571157,FR
11423,VILLEFLOURE,11570,43.1506610986, 2.38289109862,FR
11424,VILLEFORT,11230,42.9737220665, 2.02689573941,FR
11428,VILLEMAGNE,11310,43.3722409402, 2.17410983728,FR
11430,VILLENEUVE LA COMPTAL,11400,43.3333084343, 1.97819883163,FR
11433,VILLENEUVE MINERVOIS,11160,43.3459989767, 2.52081672381,FR
11435,VILLEROUGE TERMENES,11330,42.9592043622, 2.54502712372,FR
11439,VILLESPY,11170,43.2815047945, 2.19442534937,FR
11440,VILLETRITOULS,11220,43.0809470716, 2.59145854442,FR
11441,VINASSAN,11110,43.2267884537, 3.0836448835,FR
12004,ALMONT LES JUNIES,12300,44.5947922935, 2.27515362111,FR
12008,ANGLARS ST FELIX,12390,44.4348428997, 2.31749695196,FR
12013,AUBIN,12110,44.5334610269, 2.25593564519,FR
12017,AYSSENES,12430,44.0864778708, 2.70135704539,FR
